id,level,skill,lesson,type,prompt,opt_a,opt_a_correct,opt_a_why,opt_b,opt_b_correct,opt_b_why,opt_c,opt_c_correct,opt_c_why,opt_d,opt_d_correct,opt_d_why,accepted,explanation,grammar_note,tags
a1-011,A1,vocab,family,mcq,"What does ibu mean?",Father,false,"Father is bapa or ayah.",Mother,true,"Correct - ibu means mother.",Older sister,false,"Older sister is kakak.",Younger sibling,false,"Younger sibling is adik.",,"Ibu and emak both mean mother; bapa and ayah mean father.",,family
a1-012,A1,vocab,family,mcq,"Which word means father?",abang,false,"Abang is older brother.",adik,false,"Adik is younger sibling.",bapa,true,"Correct - bapa (also ayah) means father.",kakak,false,"Kakak is older sister.",,"Bapa and ayah both mean father.",,family
a1-013,A1,translation,family,text,"Translate to Malay: mother",,,,,,,,,,,,,ibu|emak,"Both ibu and emak mean mother.",,family
a1-014,A1,vocab,food-drink,mcq,"What is nasi?",Water,false,"Water is air.",Rice,true,"Correct - nasi is cooked rice.",Bread,false,"Bread is roti.",Meat,false,"Meat is daging.",,"Nasi means cooked rice - the staple of a Malay meal.",,food
a1-015,A1,vocab,food-drink,mcq,"Which word means water?",air,true,"Correct - air means water.",susu,false,"Susu is milk.",teh,false,"Teh is tea.",kopi,false,"Kopi is coffee.",,"Drinks: air water, susu milk, teh tea, kopi coffee.",,food
a1-016,A1,translation,sentences,text,"Translate to Malay: I eat rice",,,,,,,,,,,,,saya makan nasi|aku makan nasi,"Word order is subject-verb-object like English: saya I, makan eat, nasi rice.",word-order,translation
a1-017,A1,grammar,sentences,mcq,"Malay verbs do not change for tense. To say you ate rice yesterday you...",add a past-tense suffix to makan,false,"Malay has no tense suffixes.",use a time word like semalam meaning yesterday,true,"Correct - time comes from context words not verb endings.",change the vowel inside makan,false,"Malay verbs do not change their vowels for tense.",say makan twice,false,"Doubling a verb does not mark past tense.",,"Malay has no verb conjugation. Tense comes from time words like semalam and esok or aspect markers like sudah and akan.",word-order,grammar
a1-018,A1,vocab,food-drink,mcq,"What does minum mean?",to sleep,false,"To sleep is tidur.",to drink,true,"Correct - minum means to drink.",to walk,false,"To walk is jalan.",to read,false,"To read is baca.",,"Minum means to drink; makan means to eat.",,verbs
a1-019,A1,translation,food-drink,text,"Translate to Malay: I drink water",,,,,,,,,,,,,saya minum air|aku minum air,"Saya I, minum drink, air water.",pronouns,translation
a1-020,A1,vocab,essentials,mcq,"What does hari mean?",week,false,"Week is minggu.",month,false,"Month is bulan.",day,true,"Correct - hari means day.",year,false,"Year is tahun.",,"Time units: hari day, minggu week, bulan month, tahun year.",,time
a1-021,A1,vocab,colours,mcq,"Which word means the colour red?",hitam,false,"Hitam is black.",putih,false,"Putih is white.",merah,true,"Correct - merah is red.",biru,false,"Biru is blue.",,"Colours: merah red, biru blue, hijau green, kuning yellow.",,colours
a1-022,A1,vocab,colours,mcq,"What colour is biru?",blue,true,"Correct - biru means blue.",green,false,"Green is hijau.",yellow,false,"Yellow is kuning.",black,false,"Black is hitam.",,"Biru means blue.",,colours
a1-023,A1,translation,colours,text,"Translate to Malay: the colour white",,,,,,,,,,,,,putih,"Putih means white.",,colours
a1-024,A1,grammar,questions,mcq,"How do you ask What is this?",Apa ini?,true,"Correct - apa asks what and ini means this.",Siapa ini?,false,"Siapa asks who not what.",Mana ini?,false,"Mana asks where.",Bila ini?,false,"Bila asks when.",,"Question words: apa what, siapa who, mana where, bila when, kenapa why.",question-words,questions
a1-025,A1,grammar,questions,mcq,"The question word siapa asks about what?",a place,false,"A place is asked with mana.",a person,true,"Correct - siapa asks who.",a time,false,"A time is asked with bila.",a reason,false,"A reason is asked with kenapa.",,"Siapa means who.",question-words,questions
a1-026,A1,grammar,pronouns,mcq,"How do you say my book?",saya buku,false,"The pronoun comes after the noun not before.",buku saya,true,"Correct - noun first then the pronoun: buku saya.",buku saya punya,false,"Punya is colloquial and not needed here.",my buku,false,"My is English - use the Malay pronoun saya.",,"Possession is noun plus pronoun: buku saya my book, rumah dia his house.",pronouns,grammar
a1-027,A1,translation,pronouns,text,"Translate to Malay: his house (use the word dia)",,,,,,,,,,,,,rumah dia,"Possession is noun plus pronoun: rumah house plus dia he or she.",pronouns,translation
a1-028,A1,vocab,essentials,mcq,"What does ya mean?",no,false,"No is tidak.",yes,true,"Correct - ya means yes.",maybe,false,"Maybe is mungkin.",please,false,"Please is tolong or sila.",,"Ya means yes; tidak means no.",,common
a1-029,A1,vocab,essentials,mcq,"Which word means no or not?",tidak,true,"Correct - tidak means no or not.",ya,false,"Ya means yes.",boleh,false,"Boleh means can or may.",mahu,false,"Mahu means want.",,"Tidak negates verbs and adjectives; bukan negates nouns.",,common
a1-030,A1,grammar,sentences,word_order,"Put these words in order to mean I eat rice: makan / saya / nasi",,,,,,,,,,,,,saya makan nasi,"Malay word order is subject-verb-object: saya I, makan eat, nasi rice.",word-order,grammar
a1-031,A1,vocab,greetings,mcq,"Which greeting fits the afternoon?",Selamat pagi,false,"Selamat pagi is for the morning.",Selamat tengah hari,true,"Correct - tengah hari is the midday or early afternoon period.",Selamat malam,false,"Selamat malam is for the night.",Selamat tinggal,false,"Selamat tinggal means goodbye to someone staying.",,"Day parts: pagi morning, tengah hari midday, petang late afternoon, malam night.",greetings,greetings
a1-032,A1,vocab,greetings,mcq,"What is the difference between Selamat jalan and Selamat tinggal?",They mean exactly the same thing,false,"They differ by who is leaving.",Selamat jalan is said to the person leaving,true,"Correct - jalan to the one who goes, tinggal to the one who stays.",Selamat tinggal is said to the person leaving,false,"Tinggal is said to the one who stays behind.",Both are only used at night,false,"Neither is tied to a time of day.",,"Say Selamat jalan to someone departing and Selamat tinggal to someone remaining.",greetings,greetings
a1-033,A1,grammar,greetings,mcq,"Which sentence is correct for asking how someone is?",Apa khabar?,true,"Correct - the standard way to ask how are you.",Khabar apa kamu?,false,"This word order is not standard Malay.",Bagaimana kamu khabar?,false,"This is a word-for-word English calque, not natural Malay.",Apa kamu khabar?,false,"The pronoun is not placed here in the fixed phrase.",,"Apa khabar is a fixed phrase meaning how are you. A common reply is Khabar baik.",greetings,greetings
a1-034,A1,vocab,greetings,mcq,"Someone says Terima kasih to you. Which reply is best?",Sama-sama,true,"Correct - Sama-sama means you are welcome.",Maaf,false,"Maaf means sorry, not a reply to thanks.",Tolong,false,"Tolong means please or help.",Selamat,false,"Selamat alone is not a complete reply.",,"Sama-sama is the standard you are welcome.",greetings,greetings
a1-035,A1,translation,greetings,text,"Translate to Malay: Good night",,,,,,,,,,,,,selamat malam,"Selamat malam is the evening or night greeting.",greetings,translation
a1-036,A1,translation,greetings,text,"Translate to Malay: How are you?",,,,,,,,,,,,,apa khabar,"Apa khabar is the fixed phrase for how are you.",greetings,translation
a1-037,A1,grammar,greetings,fill_blank,"Complete the reply meaning I am fine: Khabar ___.",,,,,,,,,,,,,baik,"Khabar baik means I am well, the usual answer to Apa khabar.",greetings,greetings
a1-038,A1,grammar,greetings,word_order,"Arrange to mean Good morning teacher: pagi / cikgu / selamat",,,,,,,,,,,,,selamat pagi cikgu,"The greeting comes first then the person addressed: Selamat pagi cikgu.",greetings,greetings
a1-039,A1,vocab,greetings,mcq,"Which sentence contains a mistake?",Selamat petang.,false,"This is correct - good afternoon or evening.",Selamat datang.,false,"This is correct - it means welcome.",Selamat malam pagi.,true,"Correct choice - malam and pagi cannot be combined; pick one time word.",Selamat tinggal.,false,"This is correct - goodbye to someone staying.",,"Selamat takes exactly one time or context word. Selamat malam pagi is not valid.",greetings,greetings
a1-040,A1,grammar,pronouns,mcq,"Which sentence is correct?",Dia makan nasi.,true,"Correct - dia he or she, makan eat, nasi rice.",Dia adalah makan nasi.,false,"Adalah is not used before a verb.",Makan dia nasi.,false,"The subject should come before the verb.",Dia nasi makan.,false,"The object should come after the verb.",,"Basic order is subject-verb-object: Dia makan nasi.",pronouns,pronouns
a1-041,A1,grammar,pronouns,mcq,"Which pronoun politely means you when speaking to a stranger your own age?",awak,true,"Correct - awak is a polite neutral you.",aku,false,"Aku means I, not you.",mereka,false,"Mereka means they.",engkau,false,"Engkau is very informal and can sound rude to a stranger.",,"Awak and kamu are polite for you; engkau and kau are informal.",pronouns,pronouns
a1-042,A1,grammar,pronouns,mcq,"What does mereka mean?",we,false,"We is kami or kita.",they,true,"Correct - mereka means they.",you all,false,"You all is kamu semua or awak semua.",he or she,false,"He or she is dia.",,"Plural people: kami or kita we, mereka they.",pronouns,pronouns
a1-043,A1,grammar,pronouns,mcq,"Your friend says Kami pergi ke pasar. Are you included?",Yes you are included,false,"Kami excludes the listener.",No you are not included,true,"Correct - kami means we but not you.",Only if there are three people,false,"Number does not change the meaning of kami.",It depends on the time of day,false,"Time is irrelevant to kami.",,"Kami excludes the listener; kita would include you.",pronouns,pronouns
a1-044,A1,grammar,pronouns,fill_blank,"Complete to mean their house: rumah ___.",,,,,,,,,,,,,mereka,"Possession is noun plus pronoun: rumah mereka their house.",pronouns,pronouns
a1-045,A1,translation,pronouns,text,"Translate to Malay: We eat (include the listener)",,,,,,,,,,,,,kita makan,"Kita is we including the person you speak to.",pronouns,translation
a1-046,A1,translation,pronouns,text,"Translate to Malay: my friend",,,,,,,,,,,,,kawan saya|kawan aku,"Possession is noun plus pronoun: kawan friend plus saya or aku.",pronouns,translation
a1-047,A1,grammar,pronouns,word_order,"Arrange to mean She drinks coffee: kopi / minum / dia",,,,,,,,,,,,,dia minum kopi,"Subject-verb-object: dia she, minum drinks, kopi coffee.",pronouns,pronouns
a1-048,A1,grammar,pronouns,mcq,"Which sentence correctly says This is my book?",Ini buku saya.,true,"Correct - ini this, buku book, saya my.",Ini saya buku.,false,"The pronoun must follow the noun: buku saya.",Saya buku ini.,false,"This means my this book, which is wrong.",Ini buku saya punya.,false,"Punya is colloquial and unnecessary in standard Malay.",,"Possessive order is noun plus pronoun, so my book is buku saya.",pronouns,pronouns
a1-049,A1,vocab,numbers,mcq,"What number is lapan?",six,false,"Six is enam.",seven,false,"Seven is tujuh.",eight,true,"Correct - lapan is eight.",nine,false,"Nine is sembilan.",,"Counting: enam 6, tujuh 7, lapan 8, sembilan 9.",,numbers
a1-050,A1,vocab,numbers,mcq,"How do you say the number twenty?",dua puluh,true,"Correct - twenty is dua puluh, literally two tens.",dua belas,false,"Dua belas is twelve.",dua ratus,false,"Dua ratus is two hundred.",dua,false,"Dua alone is just two.",,"Tens are formed with puluh: dua puluh 20, tiga puluh 30.",,numbers
a1-051,A1,grammar,numbers,mcq,"Which sentence contains a mistake?",Saya ada tiga buku.,false,"This is correct - I have three books.",Dia beli lima belas.,false,"This is correct - fifteen is lima belas.",Harga itu dua puluh ringgit.,false,"This is correct - that price is twenty ringgit.",Umur saya sebelas puluh tahun.,true,"Correct choice - sebelas puluh is not valid; eleven is sebelas with no puluh.",,"The teens use belas: sebelas 11. Puluh is only for round tens.",,numbers
a1-052,A1,vocab,numbers,mcq,"What is the difference between sebelas and sepuluh?",They mean the same number,false,"They are different numbers.",Sebelas is 11 and sepuluh is 10,true,"Correct - sebelas eleven, sepuluh ten.",Sebelas is 10 and sepuluh is 11,false,"It is the other way around.",Both mean 100,false,"One hundred is seratus.",,"Sepuluh is 10; sebelas is 11, the first of the belas teens.",,numbers
a1-053,A1,vocab,numbers,text,"Write the Malay word for the number 7",,,,,,,,,,,,,tujuh,"Tujuh means seven.",,numbers
a1-054,A1,vocab,numbers,text,"Write the Malay word for the number 100",,,,,,,,,,,,,seratus,"Seratus means one hundred.",,numbers
a1-055,A1,vocab,numbers,fill_blank,"Complete the count: lapan, sembilan, ___, sebelas.",,,,,,,,,,,,,sepuluh,"The sequence is 8, 9, 10, 11, so the missing word is sepuluh.",,numbers
a1-056,A1,translation,numbers,text,"Translate to Malay: I have two children",,,,,,,,,,,,,saya ada dua anak|aku ada dua anak,"Ada means have; dua anak means two children. Nouns are not pluralised after a number.",,numbers
a1-057,A1,grammar,numbers,word_order,"Arrange to mean three red books: merah / buku / tiga",,,,,,,,,,,,,tiga buku merah,"Number comes before the noun and the colour adjective comes after: tiga buku merah.",,numbers
a1-058,A1,vocab,numbers,mcq,"Which word means the number nine?",sembilan,true,"Correct - sembilan is nine.",sepuluh,false,"Sepuluh is ten.",lapan,false,"Lapan is eight.",sebelas,false,"Sebelas is eleven.",,"Counting: lapan 8, sembilan 9, sepuluh 10.",,numbers
a1-059,A1,vocab,family,mcq,"Which word means older brother?",adik,false,"Adik is a younger sibling.",abang,true,"Correct - abang is older brother.",kakak,false,"Kakak is older sister.",bapa,false,"Bapa is father.",,"Siblings: abang older brother, kakak older sister, adik younger sibling.",,family
a1-060,A1,vocab,family,mcq,"What does adik mean?",older brother,false,"Older brother is abang.",older sister,false,"Older sister is kakak.",younger sibling,true,"Correct - adik is a younger brother or sister.",grandparent,false,"Grandparents are nenek and datuk.",,"Adik is a younger sibling, of either gender.",,family
a1-061,A1,vocab,family,mcq,"Which word means grandmother?",nenek,true,"Correct - nenek is grandmother.",datuk,false,"Datuk is grandfather.",makcik,false,"Makcik is aunt or an older woman.",ibu,false,"Ibu is mother.",,"Grandparents: nenek grandmother, datuk grandfather.",,family
a1-062,A1,vocab,family,mcq,"In Malay the word makcik is best translated as what?",aunt or an older woman,true,"Correct - makcik means aunt and is also a polite term for an older woman.",a young girl,false,"A young girl is budak perempuan.",grandmother,false,"Grandmother is nenek.",older sister,false,"Older sister is kakak.",,"Makcik means aunt and is also used politely for older women generally.",,family
a1-063,A1,grammar,family,mcq,"Which sentence is correct for This is my father?",Ini bapa saya.,true,"Correct - ini this, bapa father, saya my.",Ini saya bapa.,false,"The pronoun must come after the noun.",Bapa ini saya.,false,"This wrongly means this father is me.",Ini bapa aku punya.,false,"Punya is colloquial and not standard here.",,"Possession is noun plus pronoun: bapa saya my father.",,family
a1-064,A1,grammar,family,fill_blank,"Complete to mean my older sister: ___ saya.",,,,,,,,,,,,,kakak,"Kakak saya means my older sister.",,family
a1-065,A1,translation,family,text,"Translate to Malay: I have one younger sibling",,,,,,,,,,,,,saya ada satu adik|aku ada satu adik|saya ada seorang adik|aku ada seorang adik,"Ada means have; adik is a younger sibling. Seorang is the counter word for people.",,family
a1-066,A1,translation,family,text,"Translate to Malay: my grandfather",,,,,,,,,,,,,datuk saya|datuk aku,"Datuk is grandfather; possession is noun plus pronoun.",,family
a1-067,A1,vocab,family,mcq,"Which sentence contains a mistake?",Abang saya tinggi.,false,"This is correct - my older brother is tall.",Ibu saya guru.,false,"This is correct - my mother is a teacher.",Nenek saya bapa.,true,"Correct choice - it nonsensically says my grandmother is father.",Adik saya kecil.,false,"This is correct - my younger sibling is small.",,"Nenek means grandmother and bapa means father, so they cannot describe the same person.",,family
a1-068,A1,word_order,family,word_order,"Arrange to mean My family is small: kecil / saya / keluarga",,,,,,,,,,,,,keluarga saya kecil,"Order is noun plus possessor plus adjective: keluarga saya kecil.",,family
a1-069,A1,vocab,food-drink,mcq,"What does roti mean?",rice,false,"Rice is nasi.",bread,true,"Correct - roti means bread.",egg,false,"Egg is telur.",fish,false,"Fish is ikan.",,"Common foods: nasi rice, roti bread, telur egg, ikan fish.",,food
a1-070,A1,vocab,food-drink,mcq,"Which word means the drink tea?",kopi,false,"Kopi is coffee.",teh,true,"Correct - teh means tea.",susu,false,"Susu is milk.",jus,false,"Jus is juice.",,"Drinks: teh tea, kopi coffee, susu milk, jus juice.",,food
a1-071,A1,vocab,food-drink,mcq,"What is the difference between lapar and haus?",They mean the same feeling,false,"They describe different needs.",Lapar means hungry and haus means thirsty,true,"Correct - lapar is hungry, haus is thirsty.",Lapar means thirsty and haus means hungry,false,"It is the other way around.",Both mean full,false,"Full is kenyang.",,"Lapar hungry, haus thirsty, kenyang full.",,food
a1-072,A1,grammar,food-drink,mcq,"Which sentence is correct for I want to eat?",Saya mahu makan.,true,"Correct - mahu want, then the verb makan.",Saya makan mahu.,false,"The verb mahu comes before the main verb.",Mahu saya makan.,false,"The subject should come first.",Saya mahu makanan makan.,false,"This adds an extra noun and is wrong.",,"To express want plus action: subject plus mahu plus verb. Saya mahu makan.",,food
a1-073,A1,vocab,food-drink,mcq,"Which sentence contains a mistake?",Saya minum teh.,false,"This is correct - I drink tea.",Dia makan ikan.,false,"This is correct - he eats fish.",Kami minum nasi.,true,"Correct choice - nasi is eaten not drunk; use makan.",Mereka makan roti.,false,"This is correct - they eat bread.",,"Nasi is a solid food, so it goes with makan, not minum.",,food
a1-074,A1,vocab,food-drink,fill_blank,"Complete the sentence meaning She drinks milk: Dia minum ___.",,,,,,,,,,,,,susu,"Susu means milk.",,food
a1-075,A1,translation,food-drink,text,"Translate to Malay: I want to drink coffee",,,,,,,,,,,,,saya mahu minum kopi|aku mahu minum kopi|saya nak minum kopi|aku nak minum kopi,"Mahu (or colloquial nak) means want; minum kopi means drink coffee.",,food
a1-076,A1,translation,food-drink,text,"Translate to Malay: We eat fish",,,,,,,,,,,,,kami makan ikan|kita makan ikan,"Makan eat, ikan fish. Kami or kita both mean we.",,food
a1-077,A1,word_order,food-drink,word_order,"Arrange to mean I eat bread and eggs: dan / roti / saya / makan / telur",,,,,,,,,,,,,saya makan roti dan telur,"Dan means and; it joins the two nouns: saya makan roti dan telur.",,food
a1-078,A1,vocab,food-drink,mcq,"What does sayur mean?",fruit,false,"Fruit is buah.",vegetable,true,"Correct - sayur means vegetable.",meat,false,"Meat is daging.",salt,false,"Salt is garam.",,"Sayur vegetable, buah fruit, daging meat.",,food
a1-079,A1,vocab,colours,mcq,"Which word means the colour green?",hijau,true,"Correct - hijau is green.",kuning,false,"Kuning is yellow.",merah,false,"Merah is red.",coklat,false,"Coklat is brown.",,"Colours: hijau green, kuning yellow, merah red, coklat brown.",,colours
a1-080,A1,vocab,colours,mcq,"What colour is kuning?",yellow,true,"Correct - kuning means yellow.",orange,false,"Orange is jingga or oren.",black,false,"Black is hitam.",white,false,"White is putih.",,"Kuning means yellow.",,colours
a1-081,A1,vocab,colours,mcq,"Which word means the colour black?",hitam,true,"Correct - hitam means black.",putih,false,"Putih is white.",kelabu,false,"Kelabu is grey.",biru,false,"Biru is blue.",,"Hitam black, putih white, kelabu grey.",,colours
a1-082,A1,grammar,colours,mcq,"Which sentence is correct for a red car?",kereta merah,true,"Correct - the adjective follows the noun in Malay.",merah kereta,false,"In Malay the colour comes after the noun, not before.",kereta yang merah sangat,false,"Sangat means very and is not needed here.",merah yang kereta,false,"This word order is not valid Malay.",,"Adjectives follow the noun: kereta merah a red car, baju biru a blue shirt.",,colours
a1-083,A1,grammar,colours,mcq,"Which sentence contains a mistake?",Baju saya biru.,false,"This is correct - my shirt is blue.",Hijau bunga itu.,true,"Correct choice - the colour should follow the noun: Bunga itu hijau.",Kereta itu hitam.,false,"This is correct - that car is black.",Rumah dia putih.,false,"This is correct - his house is white.",,"A colour adjective follows the noun, so it should be Bunga itu hijau.",,colours
a1-084,A1,vocab,colours,fill_blank,"Complete the sentence meaning The grass is green: Rumput itu ___.",,,,,,,,,,,,,hijau,"Hijau means green and follows the noun rumput.",,colours
a1-085,A1,translation,colours,text,"Translate to Malay: a blue shirt",,,,,,,,,,,,,baju biru,"Baju shirt, biru blue. The colour follows the noun.",,colours
a1-086,A1,translation,colours,text,"Translate to Malay: My car is black",,,,,,,,,,,,,kereta saya hitam|kereta aku hitam,"Kereta saya my car, then the adjective hitam black.",,colours
a1-087,A1,word_order,colours,word_order,"Arrange to mean a yellow flower: bunga / kuning",,,,,,,,,,,,,bunga kuning,"The colour follows the noun: bunga kuning.",,colours
a1-088,A1,vocab,colours,mcq,"Which word means the colour brown?",coklat,true,"Correct - coklat means brown, also the word for chocolate.",jingga,false,"Jingga is orange.",ungu,false,"Ungu is purple.",merah jambu,false,"Merah jambu is pink.",,"Coklat brown, jingga orange, ungu purple, merah jambu pink.",,colours
a1-089,A1,vocab,essentials,mcq,"What does the word boleh mean?",cannot,false,"Cannot is tidak boleh.",can or may,true,"Correct - boleh means can or may.",want,false,"Want is mahu.",must,false,"Must is mesti or harus.",,"Boleh means can or may; tidak boleh means cannot.",,common
a1-090,A1,vocab,essentials,mcq,"Which word would you use to politely ask for help?",tolong,true,"Correct - tolong means please or help and softens a request.",maaf,false,"Maaf means sorry.",jangan,false,"Jangan means do not.",sudah,false,"Sudah means already.",,"Tolong before a verb makes a polite request: Tolong tutup pintu - please close the door.",,common
a1-091,A1,grammar,essentials,mcq,"How do you correctly negate a noun, as in It is not a cat?",Itu tidak kucing.,false,"Tidak negates verbs and adjectives, not nouns.",Itu bukan kucing.,true,"Correct - bukan negates nouns.",Itu tak ada kucing.,false,"This means there is no cat, a different meaning.",Itu jangan kucing.,false,"Jangan is for negative commands.",,"Use bukan to negate a noun and tidak to negate a verb or adjective.",,common
a1-092,A1,grammar,essentials,mcq,"Which sentence contains a mistake?",Saya tidak lapar.,false,"This is correct - tidak negates the adjective lapar.",Dia bukan guru.,false,"This is correct - bukan negates the noun guru.",Ini bukan sedap.,true,"Correct choice - sedap is an adjective so it needs tidak, not bukan.",Mereka tidak datang.,false,"This is correct - tidak negates the verb datang.",,"Sedap means tasty, an adjective, so the negator should be tidak: Ini tidak sedap.",,common
a1-093,A1,vocab,essentials,mcq,"What is the difference between sini and sana?",They mean the same place,false,"They point to different distances.",Sini means here and sana means there,true,"Correct - sini is near the speaker, sana is far.",Sini means there and sana means here,false,"It is the other way around.",Both mean everywhere,false,"Neither word means everywhere.",,"Sini here, situ there near you, sana there far away.",,common
a1-094,A1,vocab,essentials,fill_blank,"Complete the negative command meaning Do not run: ___ lari.",,,,,,,,,,,,,jangan,"Jangan forms a negative command: Jangan lari - do not run.",,common
a1-095,A1,translation,essentials,text,"Translate to Malay: I do not want",,,,,,,,,,,,,saya tidak mahu|aku tidak mahu|saya tak mahu|aku tak mahu,"Tidak (colloquially tak) negates the verb mahu.",,common
a1-096,A1,translation,essentials,text,"Translate to Malay: Please open the door",,,,,,,,,,,,,tolong buka pintu,"Tolong makes a polite request; buka means open; pintu means door.",,common
a1-097,A1,word_order,essentials,word_order,"Arrange to mean I cannot sleep: tidur / tidak / saya / boleh",,,,,,,,,,,,,saya tidak boleh tidur,"Tidak boleh means cannot; the main verb tidur follows: saya tidak boleh tidur.",,common
a1-098,A1,vocab,essentials,mcq,"What does the word sudah mean?",not yet,false,"Not yet is belum.",already,true,"Correct - sudah marks a completed action, meaning already.",will,false,"Will is akan.",now,false,"Now is sekarang.",,"Sudah already, belum not yet, akan will - these mark aspect, since verbs do not conjugate.",,common
a1-099,A1,grammar,sentences,mcq,"Which sentence is correct?",Saya pergi ke sekolah.,true,"Correct - ke marks direction toward a place.",Saya pergi sekolah ke.,false,"The preposition ke comes before the place.",Saya ke pergi sekolah.,false,"Ke should sit directly before the place noun.",Saya pergi di sekolah.,false,"Di marks location, not movement toward a place; use ke.",,"Ke means to and marks movement toward a place: pergi ke sekolah go to school.",word-order,sentences
a1-100,A1,grammar,sentences,mcq,"What is the difference between di and ke?",They are interchangeable,false,"They have different functions.",Di marks a location and ke marks direction toward,true,"Correct - di is at or in, ke is to.",Di marks direction and ke marks location,false,"It is the other way around.",Both mean from,false,"From is dari or daripada.",,"Di means at or in for location; ke means to for movement.",word-order,grammar
a1-101,A1,grammar,sentences,mcq,"Which sentence contains a mistake?",Dia tidur di rumah.,false,"This is correct - he sleeps at home.",Saya makan di sekolah.,false,"This is correct - I eat at school.",Kami pergi di pasar.,true,"Correct choice - movement to a place needs ke: Kami pergi ke pasar.",Mereka belajar di kelas.,false,"This is correct - they study in class.",,"The verb pergi means go and takes ke for the destination, not di.",word-order,sentences
a1-102,A1,grammar,sentences,mcq,"How do you correctly say I am eating now?",Saya sedang makan sekarang.,true,"Correct - sedang marks an action in progress.",Saya makan sedang sekarang.,false,"Sedang comes before the verb it marks.",Saya akan makan sekarang.,false,"Akan means will, marking the future, not the present.",Saya sudah makan sekarang.,false,"Sudah means already, marking a completed action.",,"Sedang before a verb marks an action happening now: sedang makan eating.",word-order,sentences
a1-103,A1,grammar,sentences,fill_blank,"Complete to mean She is going to school: Dia pergi ___ sekolah.",,,,,,,,,,,,,ke,"Ke marks movement toward a place: pergi ke sekolah.",word-order,sentences
a1-104,A1,translation,sentences,text,"Translate to Malay: I go to the market",,,,,,,,,,,,,saya pergi ke pasar|aku pergi ke pasar,"Pergi go, ke to, pasar market.",word-order,translation
a1-105,A1,translation,sentences,text,"Translate to Malay: He drinks water at home",,,,,,,,,,,,,dia minum air di rumah,"Di rumah at home; the place phrase usually comes after the object.",word-order,translation
a1-106,A1,grammar,sentences,word_order,"Arrange to mean She reads a book at school: di / dia / buku / sekolah / baca",,,,,,,,,,,,,dia baca buku di sekolah,"Subject-verb-object then place: dia baca buku di sekolah.",word-order,sentences
a1-107,A1,grammar,sentences,word_order,"Arrange to mean I will eat tomorrow: makan / esok / akan / saya",,,,,,,,,,,,,saya akan makan esok,"Akan marks the future and goes before the verb; the time word esok can end the sentence.",word-order,sentences
